StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_section	start=(10867,7400,12700),  end=(10867,13800,12700)	@id_section	/b6	/b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_structure	start=(10867,7400,12700),  end=(10867,13800,12700)	@kind_structure	S	S	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@isFoundation	start=(10867,7400,12700),  end=(10867,13800,12700)	@isFoundation	False	False	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_start	start=(10867,7400,12700),  end=(10867,13800,12700)	@condition_start	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_end	start=(10867,7400,12700),  end=(10867,13800,12700)	@condition_end	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_start	start=(10867,7400,12700),  end=(10867,13800,12700)	@kind_haunch_start	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_end	start=(10867,7400,12700),  end=(10867,13800,12700)	@kind_haunch_end	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_H	start=(10867,7400,12700),  end=(10867,13800,12700)	@type_haunch_H	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_V	start=(10867,7400,12700),  end=(10867,13800,12700)	@type_haunch_V	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_start	start=(10867,7400,12700),  end=(10867,13800,12700)	@kind_joint_start	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_end	start=(10867,7400,12700),  end=(10867,13800,12700)	@kind_joint_end	WELD	WELD	Consistent	Required
